timestamp,spot_price,flip_price,pnl,hits,score
2025-10-13 20:47:47.434089,671.16,668.6209065030931,2.027077567506861,17,6
2025-10-13 20:47:48.437691,653.02,667.8408611779385,-11.541626150048666,17,6
2025-10-13 20:47:49.452061,668.45,667.8633802752915,0.0,18,6
2025-10-13 20:47:50.459195,669.22,667.931211261527,0.5759593088488157,18,6
2025-10-13 20:47:51.460908,669.21,667.9951506984506,0.5684793178248118,18,6
2025-10-13 20:47:52.476553,671.61,668.1758931635281,2.3636771635873797,19,6
2025-10-13 20:47:53.477015,669.12,668.2230985053517,0.501159398608691,19,6
2025-10-13 20:47:54.485063,673.11,668.4674435800841,3.485675817188995,19,6
2025-10-13 20:47:55.498075,671.16,668.6100092448299,2.027077567506861,20,7
2025-10-13 20:47:56.502259,653.02,667.8305087825885,-11.541626150048666,20,7
2025-10-13 20:47:57.517171,668.45,667.8614833434591,0.0,20,7
2025-10-13 20:47:58.521741,669.22,667.9294091762862,0.5759593088488157,21,7
2025-10-13 20:47:59.533599,669.21,667.9934387174719,0.5684793178248118,21,7
2025-10-13 20:48:00.545139,671.61,668.1742667815984,2.3636771635873797,21,7
2025-10-13 20:48:01.555477,669.12,668.2136155987685,0.501159398608691,22,8
2025-10-13 20:48:02.564147,673.11,668.45843481883,3.485675817188995,22,8
2025-10-13 20:48:03.569533,671.16,668.5935130778885,2.027077567506861,22,8
2025-10-13 20:48:04.577910,653.02,667.814837423994,-11.541626150048666,23,8
2025-10-13 20:48:05.589479,668.45,667.8465955527944,0.0,23,8
